Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
ACMIN,NULLVALUE,Achillea millefolium L. var. nigrescens E. Mey.,common yarrow,Asteraceae
ACMIN,ACNI4,Achillea nigrescens (E. Mey.) Rydb.,NULLVALUE,Asteraceae
ACMIO,NULLVALUE,Achillea millefolium L. var. occidentalis DC.,western yarrow,Asteraceae
ACMIO,ACAN7,Achillea angustissima Rydb.,NULLVALUE,Asteraceae
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,NULLVALUE,Asteraceae
ACMIO,ACER2,Achillea eradiata Piper,NULLVALUE,Asteraceae
ACMIO,ACGR5,Achillea gracilis Raf.,NULLVALUE,Asteraceae
ACMIO,ACLA5,Achillea lanulosa Nutt.,NULLVALUE,Asteraceae
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,NULLVALUE,Asteraceae
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lunell,NULLVALUE,Asteraceae
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck,NULLVALUE,Asteraceae
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,NULLVALUE,Asteraceae
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.) Piper,NULLVALUE,Asteraceae
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC.) Hyl.,NULLVALUE,Asteraceae
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B. Boivin,NULLVALUE,Asteraceae
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (Vent.) Farw.,NULLVALUE,Asteraceae
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.,NULLVALUE,Asteraceae
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.) Piper,NULLVALUE,Asteraceae
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray,NULLVALUE,Asteraceae
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Boivin,NULLVALUE,Asteraceae
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,NULLVALUE,Asteraceae
ACMIO,ACRO4,Achillea rosea Desf.,NULLVALUE,Asteraceae
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",NULLVALUE,Asteraceae
ACPT,NULLVALUE,Achillea ptarmica L.,sneezeweed,Asteraceae
ACRE3,NULLVALUE,Acroptilon repens (L.) DC.,hardheads,Asteraceae
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,NULLVALUE,Asteraceae
ACRE3,CERE6,Centaurea repens L.,NULLVALUE,Asteraceae
ACROP,NULLVALUE,Acroptilon Cass.,hardheads,Asteraceae
ADBI,NULLVALUE,Adenocaulon bicolor Hook.,American trailplant,Asteraceae
ADENO,NULLVALUE,Adenocaulon Hook.,trailplant,Asteraceae
AGAU2,NULLVALUE,Agoseris aurantiaca (Hook.) Greene,orange agoseris,Asteraceae
AGAUA,NULLVALUE,Agoseris aurantiaca (Hook.) Greene var. aurantiaca,orange agoseris,Asteraceae
AGAUA,AGGR7,Agoseris graminifolia Greene,NULLVALUE,Asteraceae
AGAUA,AGRO2,Agoseris rostrata Rydb.,NULLVALUE,Asteraceae
AGAUA,TRAU8,Troximon aurantiacum Hook.,NULLVALUE,Asteraceae
AGGL,NULLVALUE,Agoseris glauca (Pursh) Raf.,pale agoseris,Asteraceae
AGGLD,NULLVALUE,Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.,pale agoseris,Asteraceae
AGGLD,AGGLS,Agoseris glauca (Pursh) Raf. ssp. scorzonerifolia (Schrad.) Piper,NULLVALUE,Asteraceae
AGGLD,AGGLA2,Agoseris glauca (Pursh) Raf. var. asper (Rydb.) Cronquist,NULLVALUE,Asteraceae
AGGLD,AGGLP2,Agoseris glauca (Pursh) Raf. var. pumila (Nutt.) Garrett,NULLVALUE,Asteraceae
AGGLD,AGSC7,Agoseris scorzonerifolia (Schrad.) Greene,NULLVALUE,Asteraceae
AGGLD,TRGLD,Troximon glaucum Pursh var. dasycephalum Torr. & A. Gray,NULLVALUE,Asteraceae
AGGLG,NULLVALUE,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,Asteraceae
AGGLG,AGTU3,Agoseris turbinata Rydb.,NULLVALUE,Asteraceae
AGGLG,TRGL7,Troximon glaucum Pursh,NULLVALUE,Asteraceae
AGLA9,NULLVALUE,Agoseris lackschewitzii Douglass M. Hend. & R. Moseley,Mill Creek agoseris,Asteraceae
AGLA9,AGAUC,Agoseris aurantiaca (Hook.) Greene var. carnea (Rydb.) Lesica,NULLVALUE,Asteraceae
AGLA9,AGCA16,Agoseris carnea Rydb.,NULLVALUE,Asteraceae
AGOSE,NULLVALUE,Agoseris Raf.,agoseris,Asteraceae
ALMUT2,NULLVALUE,Almutaster Á. Löve & D. Löve,alkali marsh aster,Asteraceae
ALPA14,NULLVALUE,Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve,alkali marsh aster,Asteraceae
ALPA14,ASHY6,Aster hydrophilus Greene ex Wooton & Standl.,NULLVALUE,Asteraceae
ALPA14,ASPA8,Aster pauciflorus Nutt.,NULLVALUE,Asteraceae
AMAC2,NULLVALUE,Ambrosia acanthicarpa Hook.,flatspine bur ragweed,Asteraceae
AMAC2,FRAC2,Franseria acanthicarpa (Hook.) Coville,NULLVALUE,Asteraceae
AMAC2,GAAC2,Gaertneria acanthicarpa (Hook.) Britton,NULLVALUE,Asteraceae
AMAR2,NULLVALUE,Ambrosia artemisiifolia L.,annual ragweed,Asteraceae
AMARE,NULLVALUE,Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,annual ragweed,Asteraceae
AMARE,AMEL2,Ambrosia elatior L.,NULLVALUE,Asteraceae
AMBRO,NULLVALUE,Ambrosia L.,ragweed,Asteraceae
AMPS,NULLVALUE,Ambrosia psilostachya DC.,Cuman ragweed,Asteraceae
AMPS,AMCA10,Ambrosia californica Rydb.,NULLVALUE,Asteraceae
AMPS,AMCO5,Ambrosia coronopifolia Torr. & A. Gray,NULLVALUE,Asteraceae
AMPS,AMCU2,Ambrosia cumanensis auct. non Kunth,NULLVALUE,Asteraceae
AMPS,AMPSC,Ambrosia psilostachya DC. var. californica (Rydb.) S.F. Blake,NULLVALUE,Asteraceae
AMPS,AMPSC2,Ambrosia psilostachya DC. var. coronopifolia (Torr. & A. Gray) Farw.,NULLVALUE,Asteraceae
AMPS,AMPSL,Ambrosia psilostachya DC. var. lindheimeriana (Scheele) Blank.,NULLVALUE,Asteraceae
AMPS,AMRU2,Ambrosia rugelii Rydb.,NULLVALUE,Asteraceae
AMTR,NULLVALUE,Ambrosia trifida L.,great ragweed,Asteraceae
AMTRT2,NULLVALUE,Ambrosia trifida L. var. trifida,great ragweed,Asteraceae
AMTRT2,AMTRI,Ambrosia trifida L. var. integrifolia (Muhl. ex Willd.) Torr. & A. Gray,NULLVALUE,Asteraceae
ANAL4,NULLVALUE,Antennaria alpina (L.) Gaertn.,alpine pussytoes,Asteraceae
ANAL4,ANALC,Antennaria alpina (L.) Gaertn. var. canescens (Lange) Trautv.,NULLVALUE,Asteraceae
ANAL4,ANALC2,Antennaria alpina (L.) Gaertn. var. compacta (Malte) S.L. Welsh,NULLVALUE,Asteraceae
ANAL4,ANALG,Antennaria alpina (L.) Gaertn. var. glabrata J. Vahl,NULLVALUE,Asteraceae
ANAL4,ANALI,Antennaria alpina (L.) Gaertn. var. intermedia Rosenv.,NULLVALUE,Asteraceae
ANAL4,ANALS2,Antennaria alpina (L.) Gaertn. var. stolonifera (A.E. Porsild) S.L. Welsh,NULLVALUE,Asteraceae
ANAL4,ANALU,Antennaria alpina (L.) Gaertn. var. ungavensis Fernald,NULLVALUE,Asteraceae
ANAL4,ANAR11,Antennaria arenicola Malte,NULLVALUE,Asteraceae
ANAL4,ANAT2,Antennaria atriceps Fernald,NULLVALUE,Asteraceae
ANAL4,ANBA7,Antennaria bayardii Fernald,NULLVALUE,Asteraceae
ANAL4,ANBO,Antennaria boecheriana A.E. Porsild,NULLVALUE,Asteraceae
ANAL4,ANBO2,Antennaria borealis Greene,NULLVALUE,Asteraceae
ANAL4,ANBR11,Antennaria brunnescens Fernald,NULLVALUE,Asteraceae
ANAL4,ANCA30,Antennaria cana (Fernald & Wiegand) Fernald,NULLVALUE,Asteraceae
ANAL4,ANCA81,Antennaria canescens (Lange) Malte,NULLVALUE,Asteraceae
ANAL4,ANCAP2,Antennaria canescens (Lange) Malte ssp. porsildii (Ekman) Á. Löve & D. Löve,NULLVALUE,Asteraceae
ANAL4,ANCAP,Antennaria canescens (Lange) Malte var. pseudoporsildii Böcher,NULLVALUE,Asteraceae
ANAL4,ANCO16,Antennaria columnaris Fernald,NULLVALUE,Asteraceae
ANAL4,ANCO5,Antennaria compacta Malte,NULLVALUE,Asteraceae
ANAL4,ANCO17,Antennaria confusa Fernald,NULLVALUE,Asteraceae
ANAL4,ANCR5,Antennaria crymophila A.E. Porsild,NULLVALUE,Asteraceae
ANAL4,ANFO3,Antennaria foggii Fernald,NULLVALUE,Asteraceae
ANAL4,ANFRC,Antennaria friesiana (Trautv.) Ekman ssp. compacta (Malte) Hultén,NULLVALUE,Asteraceae
ANAL4,ANGL7,Antennaria glabrata (J. Vahl) Greene,NULLVALUE,Asteraceae
ANAL4,ANGR6,Antennaria groenlandica A.E. Porsild,NULLVALUE,Asteraceae
ANAL4,ANHA3,Antennaria hansii Kern.,NULLVALUE,Asteraceae
ANAL4,ANIN6,Antennaria intermedia (Rosenv.) A.E. Porsild,NULLVALUE,Asteraceae
ANAL4,ANLA10,Antennaria labradorica Nutt.,NULLVALUE,Asteraceae
ANAL4,ANLO3,Antennaria longii Fernald,NULLVALUE,Asteraceae
ANAL4,ANMEC2,Antennaria media Greene ssp. compacta (Malte) Chmielewski,NULLVALUE,Asteraceae
ANAL4,ANPA3,Antennaria pallida E.E. Nelson,NULLVALUE,Asteraceae
ANAL4,ANPE8,Antennaria pedunculata A.E. Porsild,NULLVALUE,Asteraceae
ANAL4,ANPO80,Antennaria porsildii Ekman,NULLVALUE,Asteraceae
ANAL4,ANSO3,Antennaria sornborgeri Fernald,NULLVALUE,Asteraceae
ANAL4,ANST3,Antennaria stolonifera A.E. Porsild,NULLVALUE,Asteraceae
ANAL4,ANSU5,Antennaria subcanescens Ostenf. ex Malte,NULLVALUE,Asteraceae
ANAL4,ANUN3,Antennaria ungavensis (Fernald) Malte,NULLVALUE,Asteraceae
ANAL4,ANVE4,Antennaria vexillifera Fernald,NULLVALUE,Asteraceae
ANAL4,ANWI,Antennaria wiegandii Fernald,NULLVALUE,Asteraceae
ANAL4,GNAL,Gnaphalium alpinum L.,NULLVALUE,Asteraceae
ANAN2,NULLVALUE,Antennaria anaphaloides Rydb.,pearly pussytoes,Asteraceae
ANAN2,ANPUA2,Antennaria pulcherrima (Hook.) Greene ssp. anaphaloides (Rydb.) W.A. Weber,NULLVALUE,Asteraceae
ANAN2,ANPUA3,Antennaria pulcherrima (Hook.) Greene var. anaphaloides (Rydb.) G.W. Douglas,NULLVALUE,Asteraceae
ANAPH,NULLVALUE,Anaphalis DC.,pearly everlasting,Asteraceae
ANAR10,NULLVALUE,Antennaria aromatica Evert,scented pussytoes,Asteraceae
ANCO,NULLVALUE,Antennaria corymbosa E.E. Nelson,flat-top pussytoes,Asteraceae
ANCO,ANAC6,Antennaria acuta Rydb.,NULLVALUE,Asteraceae
ANCO,ANDIC,Antennaria dioica (L.) Gaertn. var. corymbosa (E.E. Nelson) Jeps.,NULLVALUE,Asteraceae
ANCO,ANHY2,Antennaria hygrophila Greene,NULLVALUE,Asteraceae
ANCO,ANNA2,Antennaria nardina Greene,NULLVALUE,Asteraceae
ANCO2,NULLVALUE,Anthemis cotula L.,stinking chamomile,Asteraceae
ANCO2,MACO22,Maruta cotula (L.) DC.,NULLVALUE,Asteraceae
ANDI2,NULLVALUE,Antennaria dimorpha (Nutt.) Torr. & A. Gray,low pussytoes,Asteraceae
ANDI2,ANDII,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. integra L.F. Hend.,NULLVALUE,Asteraceae
ANDI2,ANDIL,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. latisquama (Piper) M. Peck,NULLVALUE,Asteraceae
ANDI2,ANDIM,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. macrocephala D.C. Eaton,NULLVALUE,Asteraceae
ANDI2,ANLA6,Antennaria latisquama Piper,NULLVALUE,Asteraceae
ANDI2,ANMA8,Antennaria macrocephala (D.C. Eaton) Rydb.,NULLVALUE,Asteraceae
ANDI2,GNDI,Gnaphalium dimorphum Nutt.,NULLVALUE,Asteraceae
ANHO,NULLVALUE,Antennaria howellii Greene,Howell's pussytoes,Asteraceae
ANHOH,NULLVALUE,Antennaria howellii Greene ssp. howellii,Howell's pussytoes,Asteraceae
ANHOH,ANCA31,Antennaria callilepis Greene,NULLVALUE,Asteraceae
ANHOH,ANEX4,Antennaria eximia Greene,NULLVALUE,Asteraceae
ANHOH,ANNEH2,Antennaria neglecta Greene ssp. howellii (Greene) Hultén,NULLVALUE,Asteraceae
ANHOH,ANNEH,Antennaria neglecta Greene var. howellii (Greene) Cronquist,NULLVALUE,Asteraceae
ANHOH,ANNEH3,Antennaria neodioica Greene ssp. howellii (Greene) Bayer,NULLVALUE,Asteraceae
ANHON,NULLVALUE,Antennaria howellii Greene ssp. neodioica (Greene) Bayer,Howell's pussytoes,Asteraceae
ANHON,ANGR9,Antennaria grandis (Fernald) House,NULLVALUE,Asteraceae
ANHON,ANNEA,Antennaria neglecta Greene var. attenuata (Fernald) Cronquist,NULLVALUE,Asteraceae
ANHON,ANNEN2,Antennaria neglecta Greene var. neodioica (Greene) Cronquist,NULLVALUE,Asteraceae
ANHON,ANNE80,Antennaria neodioica Greene,NULLVALUE,Asteraceae
ANHON,ANNEA3,Antennaria neodioica Greene var. attenuata Fernald,NULLVALUE,Asteraceae
ANHON,ANNEC3,Antennaria neodioica Greene var. chlorophylla Fernald,NULLVALUE,Asteraceae
ANHON,ANNEG2,Antennaria neodioica Greene var. grandis Fernald,NULLVALUE,Asteraceae
ANHON,ANNEI,Antennaria neodioica Greene var. interjecta Fernald,NULLVALUE,Asteraceae
ANHON,ANNER3,Antennaria neodioica Greene var. rupicola (Fernald) Fernald,NULLVALUE,Asteraceae
ANHON,ANOB,Antennaria obovata E.E. Nelson,NULLVALUE,Asteraceae
ANHON,ANRH2,Antennaria rhodantha Fernald,NULLVALUE,Asteraceae
ANHON,ANRU2,Antennaria rupicola Fernald,NULLVALUE,Asteraceae
ANHON,ANRU3,Antennaria russellii B. Boivin,NULLVALUE,Asteraceae
ANHOP,NULLVALUE,Antennaria howellii Greene ssp. petaloidea (Fernald) Bayer,small pussytoes,Asteraceae
ANHOP,ANAP2,Antennaria appendiculata Fernald,NULLVALUE,Asteraceae
ANHOP,ANCO21,Antennaria concolor Piper,NULLVALUE,Asteraceae
ANHOP,ANNEP3,Antennaria neglecta Greene var. petaloidea (Fernald) Cronquist,NULLVALUE,Asteraceae
ANHOP,ANNEP,Antennaria neodioica Greene ssp. petaloidea (Fernald) Bayer & Stebbins,NULLVALUE,Asteraceae
ANHOP,ANNEP2,Antennaria neodioica Greene var. petaloidea Fernald,NULLVALUE,Asteraceae
ANHOP,ANPE6,Antennaria pedicellata Greene,NULLVALUE,Asteraceae
ANHOP,ANPE11,Antennaria petaloidea (Fernald) Fernald,NULLVALUE,Asteraceae
ANHOP,ANPES,Antennaria petaloidea (Fernald) Fernald var. scariosa Fernald,NULLVALUE,Asteraceae
ANHOP,ANPES2,Antennaria petaloidea (Fernald) Fernald var. subcorymbosa (Fernald) Fernald,NULLVALUE,Asteraceae
ANHOP,ANST6,Antennaria stenolepis Greene,NULLVALUE,Asteraceae
ANLA3,NULLVALUE,Antennaria lanata (Hook.) Greene,woolly pussytoes,Asteraceae
ANLA3,ANCAL,Antennaria carpatica (Wahlenb.) Hook. var. lanata Hook.,NULLVALUE,Asteraceae
ANLU2,NULLVALUE,Antennaria luzuloides Torr. & A. Gray,rush pussytoes,Asteraceae
ANLUL,NULLVALUE,Antennaria luzuloides Torr. & A. Gray ssp. luzuloides,rush pussytoes,Asteraceae
ANLUL,ANLUO,Antennaria luzuloides Torr. & A. Gray var. oblanceolata (Rydb.) M. Peck,NULLVALUE,Asteraceae
ANLUL,ANOB4,Antennaria oblanceolata Rydb.,NULLVALUE,Asteraceae
ANMA,NULLVALUE,Anaphalis margaritacea (L.) Benth.,western pearly everlasting,Asteraceae
ANMA,ANMAA,Anaphalis margaritacea (L.) Benth. var. angustior (Miq.) Nakai,NULLVALUE,Asteraceae
ANMA,ANMAI,Anaphalis margaritacea (L.) Benth. var. intercedens H. Hara,NULLVALUE,Asteraceae
ANMA,ANMAO,Anaphalis margaritacea (L.) Benth. var. occidentalis Greene,NULLVALUE,Asteraceae
ANMA,ANMAR,Anaphalis margaritacea (L.) Benth. var. revoluta Suksd.,NULLVALUE,Asteraceae
ANMA,ANMAS,Anaphalis margaritacea (L.) Benth. var. subalpina A. Gray,NULLVALUE,Asteraceae
ANMA,ANOC8,Anaphalis occidentalis (Greene) A. Heller,NULLVALUE,Asteraceae
ANMA,GNMA2,Gnaphalium margaritaceum L.,NULLVALUE,Asteraceae
ANME2,NULLVALUE,Antennaria media Greene,Rocky Mountain pussytoes,Asteraceae
ANME2,ANALM,Antennaria alpina (L.) Gaertn. var. media (Greene) Jeps.,NULLVALUE,Asteraceae
ANME2,ANAU,Antennaria austromontana E.E. Nelson,NULLVALUE,Asteraceae
ANME2,ANCA24,Antennaria candida Greene,NULLVALUE,Asteraceae
ANME2,ANDE5,Antennaria densa Greene,NULLVALUE,Asteraceae
ANME2,ANGO,Antennaria gormanii H. St. John,NULLVALUE,Asteraceae
ANME2,ANMO4,Antennaria modesta Greene,NULLVALUE,Asteraceae
ANME2,ANMU5,Antennaria mucronata E.E. Nelson,NULLVALUE,Asteraceae
ANMI3,NULLVALUE,Antennaria microphylla Rydb.,littleleaf pussytoes,Asteraceae
ANMI3,ANBR9,Antennaria bracteosa Rydb.,NULLVALUE,Asteraceae
ANMI3,ANNI5,Antennaria nitida Greene,NULLVALUE,Asteraceae
ANMI3,ANPA5,"Antennaria parvifolia sensu Greene, non Nutt.",NULLVALUE,Asteraceae
ANMI3,ANPAB,Antennaria parvifolia Nutt. var. bracteosa (Rydb.) A. Nelson,NULLVALUE,Asteraceae
ANMI3,ANRON,Antennaria rosea Greene var. nitida (Greene) Breitung,NULLVALUE,Asteraceae
ANMI3,ANSO4,Antennaria solstitialis Lunell,NULLVALUE,Asteraceae
ANMO9,NULLVALUE,Antennaria monocephala DC.,pygmy pussytoes,Asteraceae
ANMOA,NULLVALUE,Antennaria monocephala DC. ssp. angustata (Greene) Hultén,pygmy pussytoes,Asteraceae
ANMOA,ANALM3,Antennaria alpina (L.) Gaertn. var. megacephala (Fernald) S.L. Welsh,NULLVALUE,Asteraceae
ANMOA,ANALM4,Antennaria alpina (L.) Gaertn. var. megacephala (Fernald) Hultén,NULLVALUE,Asteraceae
ANMOA,ANAN8,Antennaria angustata Greene,NULLVALUE,Asteraceae
ANMOA,ANBU2,Antennaria burwellensis Malte,NULLVALUE,Asteraceae
ANMOA,ANCO20,Antennaria congesta Malte,NULLVALUE,Asteraceae
ANMOA,ANFE2,Antennaria fernaldiana Polunin,NULLVALUE,Asteraceae
ANMOA,ANFRM,Antennaria friesiana (Trautv.) Ekman var. megacephala (Fernald) Hultén,NULLVALUE,Asteraceae
ANMOA,ANHU2,Antennaria hudsonica Malte,NULLVALUE,Asteraceae
ANMOA,ANME3,Antennaria megacephala Fernald,NULLVALUE,Asteraceae
ANMOA,ANPY,Antennaria pygmaea Fernald,NULLVALUE,Asteraceae
ANMOA,ANTA,Antennaria tansleyi Polunin,NULLVALUE,Asteraceae
ANMOA,ANTW,Antennaria tweedsmurii Polunin,NULLVALUE,Asteraceae
ANNE,NULLVALUE,Antennaria neglecta Greene,field pussytoes,Asteraceae
ANNE,ANAN10,Antennaria angustiarum Lunell,NULLVALUE,Asteraceae
ANNE,ANAT3,Antennaria athabascensis Greene,NULLVALUE,Asteraceae
ANNE,ANCA27,Antennaria campestris Rydb.,NULLVALUE,Asteraceae
ANNE,ANCAA,Antennaria campestris Rydb. var. athabascensis (Greene) B. Boivin,NULLVALUE,Asteraceae
ANNE,ANCH5,Antennaria chelonica Lunell,NULLVALUE,Asteraceae
ANNE,ANER3,Antennaria erosa Greene,NULLVALUE,Asteraceae
ANNE,ANHOA,Antennaria howellii Greene var. athabascensis (Greene) B. Boivin,NULLVALUE,Asteraceae
ANNE,ANHOC2,Antennaria howellii Greene var. campestris (Rydb.) B. Boivin,NULLVALUE,Asteraceae
ANNE,ANLO4,Antennaria longifolia Greene,NULLVALUE,Asteraceae
ANNE,ANLU4,Antennaria lunellii Greene,NULLVALUE,Asteraceae
ANNE,ANNE7,Antennaria nebraskensis Greene,NULLVALUE,Asteraceae
ANNE,ANNEA4,Antennaria neglecta Greene var. athabascensis (Greene) Roy L. Taylor & MacBryde,NULLVALUE,Asteraceae
ANNE,ANNEC,Antennaria neglecta Greene var. campestris (Rydb.) Steyerm.,NULLVALUE,Asteraceae
ANNE,ANPA6,Antennaria parvula Greene,NULLVALUE,Asteraceae
ANNE,ANWI2,Antennaria wilsonii Greene,NULLVALUE,Asteraceae
ANPA4,NULLVALUE,Antennaria parvifolia Nutt.,small-leaf pussytoes,Asteraceae
ANPA4,ANAP,Antennaria aprica Greene,NULLVALUE,Asteraceae
ANPA4,ANAPM,Antennaria aprica Greene var. minuscula (B. Boivin) B. Boivin,NULLVALUE,Asteraceae
ANPA4,ANAU2,Antennaria aureola Lunell,NULLVALUE,Asteraceae
ANPA4,ANHO2,Antennaria holmii Greene,NULLVALUE,Asteraceae
ANPA4,ANLA19,Antennaria latisquamea Greene,NULLVALUE,Asteraceae
ANPA4,ANMI5,Antennaria minuscula B. Boivin,NULLVALUE,Asteraceae
ANPA4,ANOB5,Antennaria obtusata Greene,NULLVALUE,Asteraceae
ANPA4,ANPU9,Antennaria pumila Greene,NULLVALUE,Asteraceae
ANPA4,ANRE4,Antennaria recurva Greene,NULLVALUE,Asteraceae
ANPA4,ANRH3,Antennaria rhodanthus Suksd.,NULLVALUE,Asteraceae
ANPU,NULLVALUE,Antennaria pulcherrima (Hook.) Greene,showy pussytoes,Asteraceae
ANPUP,NULLVALUE,Antennaria pulcherrima (Hook.) Greene ssp. pulcherrima,handsome pussy-toes,Asteraceae
ANPUP,ANCAP3,Antennaria carpatica (Wahlenb.) Hook. var. pulcherrima Hook.,NULLVALUE,Asteraceae
ANPUP,ANPUA,Antennaria pulcherrima (Hook.) Greene var. angustisquama A.E. Porsild,NULLVALUE,Asteraceae
ANPUP,ANPUS,Antennaria pulcherrima (Hook.) Greene var. sordida B. Boivin,NULLVALUE,Asteraceae
ANRA,NULLVALUE,Antennaria racemosa Hook.,raceme pussytoes,Asteraceae
ANRA,ANPE18,Antennaria petasites Greene,NULLVALUE,Asteraceae
ANRA,ANPI4,Antennaria piperi Rydb.,NULLVALUE,Asteraceae
ANRO2,NULLVALUE,Antennaria rosea Greene,rosy pussytoes,Asteraceae
ANROA,NULLVALUE,Antennaria rosea Greene ssp. arida (E.E. Nelson) Bayer,rosy pussytoes,Asteraceae
ANROA,ANAR12,Antennaria arida E.E. Nelson,NULLVALUE,Asteraceae
ANROA,ANARV,Antennaria arida E.E. Nelson ssp. viscidula E.E. Nelson,NULLVALUE,Asteraceae
ANROA,ANSC7,Antennaria scariosa E.E. Nelson,NULLVALUE,Asteraceae
ANROC,NULLVALUE,Antennaria rosea Greene ssp. confinis (Greene) Bayer,rosy pussytoes,Asteraceae
ANROC,ANAL6,Antennaria albicans Fernald,NULLVALUE,Asteraceae
ANROC,ANAN9,Antennaria angustifolia Rydb.,NULLVALUE,Asteraceae
ANROC,ANARH,Antennaria arida E.E. Nelson var. humilis (Rydb.) E.E. Nelson,NULLVALUE,Asteraceae
ANROC,ANBR8,Antennaria breitungii A.E. Porsild,NULLVALUE,Asteraceae
ANROC,ANBR14,"Antennaria brevistyla Fernald, nom. inq.",NULLVALUE,Asteraceae
ANROC,ANCO18,Antennaria concinna E.E. Nelson,NULLVALUE,Asteraceae
ANROC,ANCO19,Antennaria confinis Greene,NULLVALUE,Asteraceae
ANROC,ANDIK,Antennaria dioica (L.) Gaertn. var. kernensis Jeps.,NULLVALUE,Asteraceae
ANROC,ANEL4,Antennaria elegans A.E. Porsild,NULLVALUE,Asteraceae
ANROC,ANFOH,Antennaria foliacea Greene var. humilis Rydb.,NULLVALUE,Asteraceae
ANROC,ANIN5,Antennaria incarnata A.E. Porsild,NULLVALUE,Asteraceae
ANROC,ANLA12,Antennaria laingii A.E. Porsild,NULLVALUE,Asteraceae
ANROC,ANLE9,Antennaria leontopodioides Cody,NULLVALUE,Asteraceae
ANROC,ANLE8,Antennaria leuchippii Porsild,NULLVALUE,Asteraceae
ANROC,ANROA2,Antennaria rosea Greene var. angustifolia (Rydb.) E.E. Nelson,NULLVALUE,Asteraceae
ANROC,ANSE9,Antennaria sedoides Greene,NULLVALUE,Asteraceae
ANROC,ANSO5,Antennaria sordida Greene,NULLVALUE,Asteraceae
ANROC,ANST7,Antennaria straminea Fernald,NULLVALUE,Asteraceae
ANROC,ANSU6,Antennaria subviscosa Fernald,NULLVALUE,Asteraceae
ANROC,ANTO5,Antennaria tomentella E.E. Nelson,NULLVALUE,Asteraceae
ANROP,NULLVALUE,Antennaria rosea Greene ssp. pulvinata (Greene) Bayer,pulvinate pussytoes,Asteraceae
ANROP,ANAF,Antennaria affinis Fernald,NULLVALUE,Asteraceae
ANROP,ANAL7,Antennaria albescens (E.E. Nelson) Rydb.,NULLVALUE,Asteraceae
ANROP,ANFU3,Antennaria fusca E.E. Nelson,NULLVALUE,Asteraceae
ANROP,ANGA,Antennaria gaspensis (Fernald) Fernald,NULLVALUE,Asteraceae
ANROP,ANHOG,Antennaria howellii Greene ssp. gaspensis (Fernald) Chmielewski,NULLVALUE,Asteraceae
ANROP,ANIS2,Antennaria isolepis Greene,NULLVALUE,Asteraceae
ANROP,ANMA7,Antennaria maculata Greene,NULLVALUE,Asteraceae
ANROP,ANMA9,Antennaria manicouagana Landry,NULLVALUE,Asteraceae
ANROP,ANMEF,Antennaria media Greene ssp. fusca (E.E. Nelson) Chmielewski,NULLVALUE,Asteraceae
ANROP,ANNEG,Antennaria neglecta Greene var. gaspensis (Fernald) Cronquist,NULLVALUE,Asteraceae
ANROP,ANNEG3,Antennaria neodioica Greene var. gaspensis Fernald,NULLVALUE,Asteraceae
ANROP,ANPE12,Antennaria peasei Fernald,NULLVALUE,Asteraceae
ANROP,ANPU10,Antennaria pulvinata Greene,NULLVALUE,Asteraceae
ANROP,ANPUA4,Antennaria pulvinata Greene ssp. albescens E.E. Nelson,NULLVALUE,Asteraceae
ANROP,ANSA4,Antennaria sansonii Greene,NULLVALUE,Asteraceae
ANROP,ANUM4,Antennaria umbrinella auct. non Rydb.,NULLVALUE,Asteraceae
ANROR,NULLVALUE,Antennaria rosea Greene ssp. rosea,rosy pussytoes,Asteraceae
ANROR,ANAC8,Antennaria acuminata Greene,NULLVALUE,Asteraceae
ANROR,ANAL3,Antennaria alborosea A.E. Porsild ex Porsild,NULLVALUE,Asteraceae
ANROR,ANCH6,Antennaria chlorantha Greene,NULLVALUE,Asteraceae
ANROR,ANDIR2,Antennaria dioica (L.) Gaertn. var. rosea (Greene) D.C. Eaton,NULLVALUE,Asteraceae
